"PricePerNight","Region","UserIncome","Booked?","Nights"
434,"New York",90707,1,1
503,"Hawaii",188430,0,0
207,"Washington",124049,1,3
219,"Miami",109354,0,0
239,"Miami",118848,0,0
644,"Hawaii",113156,0,0
269,"Miami",45252,1,2
545,"Hawaii",174109,0,0
588,"Chicago",78824,0,0
337,"Chicago",80067,1,1
294,"Hawaii",60045,1,1
471,"Chicago",181558,1,3
341,"Chicago",38002,0,0
307,"New York",132538,1,4
557,"Miami",119755,1,4
219,"New York",72207,1,3
504,"Las Vegas",169428,1,2
262,"Las Vegas",76383,1,5
308,"Hawaii",85947,1,1
281,"New York",126869,1,3
203,"New York",102175,1,2
593,"New York",88392,0,0
558,"New York",160586,0,0
506,"Washington",87845,1,3
201,"Las Vegas",156248,1,5
360,"Miami",84443,1,3
555,"Hawaii",75026,1,2
379,"Washington",166277,1,1
442,"Hawaii",48498,0,0
586,"Miami",87111,1,2
458,"New York",191112,1,2
271,"Las Vegas",96672,0,0
432,"Miami",54841,0,0
526,"Hawaii",35362,0,0
553,"New York",158150,0,0
279,"Las Vegas",80997,1,3
646,"Miami",161576,0,0
543,"Chicago",124084,0,0
490,"Hawaii",178162,1,2
603,"Chicago",171446,1,4
633,"Miami",197928,0,0
349,"Las Vegas",162356,1,2
579,"Miami",144328,1,4
504,"New York",170219,0,0
393,"Hawaii",130777,1,2
206,"Washington",56529,0,0
297,"Miami",93070,1,4
482,"Hawaii",93641,0,0
450,"Las Vegas",167907,1,2
481,"New York",198636,0,0
608,"Las Vegas",45626,0,0
499,"Miami",79559,0,0
364,"New York",149420,1,4
600,"Miami",85950,0,0
419,"New York",123305,0,0
277,"Miami",145880,1,4
328,"New York",82518,1,5
614,"New York",150821,1,3
351,"New York",94447,0,0
276,"Miami",66752,1,4
298,"Hawaii",91338,1,1
223,"Washington",43966,1,2
314,"Washington",94717,1,1
644,"Chicago",68793,0,0
483,"Las Vegas",138795,1,4
557,"Washington",115801,1,3
211,"Las Vegas",51897,1,4
550,"Miami",41435,0,0
641,"Hawaii",104167,1,4
531,"Chicago",113250,1,1
438,"New York",112906,1,2
388,"Hawaii",167017,1,5
526,"Hawaii",186453,1,5
580,"Washington",156890,0,0
499,"Miami",195622,0,0
616,"Hawaii",112673,1,1
507,"New York",49260,0,0
227,"Las Vegas",29504,0,0
488,"New York",99606,1,2
257,"Las Vegas",180911,1,5
608,"New York",147849,0,0
306,"Washington",167066,0,0
317,"New York",193727,1,2
515,"Chicago",78068,1,5
639,"Chicago",117883,0,0
204,"Las Vegas",182645,1,1
466,"Hawaii",72299,1,3
397,"New York",139578,1,4
352,"Hawaii",42289,0,0
233,"Washington",126829,1,2
611,"Washington",132334,0,0
364,"Miami",107346,1,2
460,"Las Vegas",132365,0,0
224,"Washington",176624,1,5
263,"Miami",99310,0,0
596,"Miami",98446,1,5
202,"Las Vegas",157751,1,4
376,"Chicago",143852,0,0
416,"Las Vegas",178785,1,1
390,"Washington",77997,1,5
576,"Washington",26547,0,0
619,"Las Vegas",156296,1,1
257,"Miami",140533,1,3
287,"New York",111640,1,4
202,"New York",180191,0,0
227,"Hawaii",87477,1,1
578,"Miami",69116,1,4
321,"Miami",32479,1,1
345,"New York",156090,1,2
316,"Las Vegas",34985,1,2
225,"Miami",79361,1,2
487,"Washington",92039,0,0
423,"Washington",198228,1,5
369,"Miami",50161,1,2
317,"New York",29637,0,0
236,"New York",165107,1,5
328,"Hawaii",53687,0,0
392,"Hawaii",133853,1,2
222,"New York",167426,1,2
526,"Chicago",71444,0,0
609,"Miami",152121,0,0
240,"Hawaii",83977,1,2
347,"Las Vegas",31753,0,0
579,"Miami",128214,0,0
510,"Miami",81632,1,3
542,"New York",85108,0,0
613,"Hawaii",149990,0,0
620,"Miami",145996,0,0
246,"New York",175614,1,2
367,"Las Vegas",115054,1,3
382,"Hawaii",111982,1,2
499,"Chicago",142288,1,5
580,"New York",153572,1,4
286,"Washington",107729,1,2
220,"New York",90027,1,5
379,"Washington",180061,1,4
596,"Hawaii",173794,1,5
266,"Miami",187898,1,4
521,"Miami",153181,1,1
587,"Miami",120008,0,0
257,"Hawaii",50859,1,1
233,"Chicago",81223,1,4
204,"New York",28658,1,4
529,"Miami",129763,1,3
229,"Las Vegas",110271,1,4
311,"Hawaii",35638,0,0
424,"Washington",161508,0,0
266,"Las Vegas",151004,1,4
416,"Las Vegas",146068,0,0
618,"Miami",86053,0,0
204,"Las Vegas",149581,1,2
444,"Washington",105649,1,2
630,"Las Vegas",98067,1,3
484,"New York",155798,1,5
452,"Las Vegas",26631,0,0
460,"Las Vegas",159090,0,0
237,"Hawaii",63696,1,3
534,"Miami",119640,0,0
259,"Las Vegas",117184,1,5
618,"Las Vegas",107568,1,4
558,"Hawaii",88975,0,0
436,"Washington",30867,1,2
345,"Las Vegas",131927,1,3
600,"Washington",185049,1,1
615,"Washington",114826,0,0
204,"Miami",150917,1,4
271,"Las Vegas",34816,1,2
531,"Hawaii",198377,1,1
504,"Hawaii",130753,1,4
499,"Miami",93214,0,0
587,"Miami",67373,0,0
457,"Miami",166103,1,5
294,"Hawaii",188859,1,1
448,"Miami",93707,1,4
486,"New York",178194,1,2
346,"Miami",64283,1,2
306,"Hawaii",124278,1,1
320,"Miami",90399,1,4
620,"Las Vegas",53148,1,1
589,"Chicago",158345,1,2
515,"Washington",160467,0,0
392,"New York",71427,1,3
488,"Miami",179433,1,4
597,"Miami",161202,0,0
489,"New York",146474,1,2
357,"Miami",147582,0,0
263,"Las Vegas",140704,1,4
270,"Chicago",182580,1,2
493,"New York",157805,1,1
617,"Miami",33750,0,0
633,"Las Vegas",164913,0,0
407,"Hawaii",188524,1,3
372,"Chicago",178793,1,1
600,"New York",26792,1,1
596,"Las Vegas",163632,1,1
249,"New York",143581,1,2
296,"Las Vegas",124997,1,2
488,"Las Vegas",126223,1,5
212,"Las Vegas",25227,1,2
369,"Las Vegas",132614,1,4
299,"Washington",48321,0,0
639,"New York",55857,0,0
213,"Washington",85121,1,1
607,"Hawaii",176970,1,1
311,"Miami",195138,1,5
521,"Chicago",125273,1,2
299,"Miami",110726,1,2
338,"New York",77399,1,5
369,"Hawaii",192034,1,4
577,"Las Vegas",50041,0,0
245,"Las Vegas",102289,0,0
544,"Las Vegas",124943,0,0
624,"Hawaii",138995,0,0
233,"Washington",105007,1,4
373,"Miami",81878,1,4
597,"New York",182257,1,4
320,"Chicago",35325,0,0
562,"Hawaii",55262,0,0
418,"Washington",95689,1,3
392,"Washington",167391,0,0
619,"Miami",161807,0,0
645,"Washington",137702,0,0
517,"Miami",159198,0,0
573,"Las Vegas",49262,0,0
508,"Miami",153566,1,2
337,"Las Vegas",115353,1,3
231,"Chicago",141009,1,1
571,"Miami",110663,0,0
454,"New York",72650,1,1
496,"New York",191064,1,1
238,"New York",194843,1,3
394,"Miami",133396,1,4
615,"Miami",68675,0,0
200,"Miami",78260,1,5
587,"New York",144390,0,0
350,"Washington",171831,1,4
502,"Washington",122723,1,5
429,"New York",102719,0,0
523,"Miami",150420,0,0
544,"Chicago",33866,0,0
283,"Miami",104472,0,0
487,"Hawaii",156100,1,1
304,"Chicago",43098,1,4
465,"Chicago",140723,0,0
624,"Miami",169817,0,0
621,"Hawaii",184212,1,5
247,"Washington",82918,1,3
416,"New York",96288,1,2
468,"Washington",185729,1,3
266,"New York",122541,1,1
335,"Washington",30353,0,0
338,"Las Vegas",54694,1,4
419,"Las Vegas",79239,0,0
392,"Las Vegas",134335,1,3
557,"Chicago",59853,0,0
327,"Hawaii",90542,0,0
499,"New York",73500,1,4
214,"New York",52571,1,3
639,"Miami",131194,1,2
526,"Las Vegas",109428,0,0
564,"Miami",69928,1,3
554,"Washington",67762,1,2
418,"Las Vegas",60538,1,5
304,"Las Vegas",40815,0,0
203,"Las Vegas",86046,1,1
501,"Chicago",63512,0,0
411,"Miami",186361,1,5
369,"New York",63788,1,2
544,"Las Vegas",118274,1,3
373,"Washington",184465,1,3
372,"Las Vegas",69804,1,3
527,"Miami",137071,1,4
614,"Las Vegas",185039,1,4
498,"New York",137079,1,4
477,"Miami",149251,1,2
326,"Miami",119609,1,2
408,"New York",41535,0,0
304,"Washington",75102,0,0
270,"Hawaii",55365,0,0
518,"Las Vegas",33413,0,0
213,"New York",195645,1,4
271,"Chicago",192849,0,0
243,"Miami",167803,1,4
308,"Washington",192948,0,0
599,"Las Vegas",48556,0,0
613,"New York",134612,1,1
569,"Las Vegas",83868,1,3
454,"Hawaii",92123,1,2
536,"New York",168570,1,1
348,"New York",108781,0,0
310,"Las Vegas",150074,1,5
254,"New York",178481,1,5
492,"Washington",33921,1,1
544,"New York",55049,1,3
348,"Las Vegas",72698,1,3
330,"Hawaii",134999,1,5
612,"Hawaii",159090,1,2
442,"Hawaii",138022,0,0
588,"Hawaii",82260,0,0
597,"Las Vegas",25644,1,1
388,"Chicago",194242,1,5
386,"Miami",79762,1,4
242,"Las Vegas",38852,1,2
582,"Washington",86842,1,2
650,"Washington",149310,1,2
257,"New York",67722,1,2
484,"Washington",49497,0,0
218,"Hawaii",37471,0,0
513,"Washington",187241,1,5
483,"Las Vegas",144014,1,1
363,"Washington",194619,1,1
597,"Chicago",64223,0,0
535,"Hawaii",103876,1,4
335,"Hawaii",189180,1,2
512,"Miami",176827,1,1
380,"New York",173623,1,5
536,"Miami",183698,0,0
570,"Las Vegas",198436,0,0
457,"Las Vegas",176488,1,4
346,"Las Vegas",127601,0,0
266,"Las Vegas",144462,1,2
259,"New York",87465,1,3
209,"Las Vegas",183043,1,2
292,"Washington",94811,1,5
513,"Las Vegas",101617,0,0
394,"Las Vegas",140789,1,3
259,"Hawaii",193404,1,5
227,"Las Vegas",179550,1,1
589,"New York",148827,1,1
556,"Las Vegas",138399,1,5
289,"Washington",105442,1,4
523,"Hawaii",48381,0,0
227,"Las Vegas",78530,0,0
560,"Las Vegas",90814,0,0
421,"New York",54209,1,2
623,"Hawaii",149955,0,0
525,"Las Vegas",172022,1,3
577,"Chicago",181672,0,0
559,"Chicago",113904,0,0
617,"Chicago",29474,0,0
496,"Washington",58054,0,0
363,"Las Vegas",56168,0,0
452,"New York",134854,0,0
595,"Miami",90418,1,1
396,"Miami",56064,1,5
240,"Hawaii",96873,1,3
358,"Hawaii",45801,1,3
529,"Las Vegas",107311,0,0
632,"New York",127967,0,0
628,"Miami",173213,0,0
390,"Washington",138559,1,3
641,"Chicago",197672,1,3
350,"Miami",79286,1,3
477,"Miami",101320,1,4
457,"Miami",142354,1,3
550,"New York",53813,0,0
274,"Miami",80377,1,3
263,"New York",130467,1,2
307,"New York",172216,1,4
228,"Washington",87794,1,3
527,"Miami",116797,1,1
423,"Hawaii",119653,1,3
246,"New York",43400,0,0
477,"New York",99871,1,5
261,"Washington",194450,1,2
401,"Hawaii",64202,0,0
552,"Las Vegas",33941,0,0
295,"Las Vegas",65024,0,0
602,"Las Vegas",78588,1,1
250,"Las Vegas",32692,0,0
231,"New York",67142,1,2
572,"Chicago",80596,0,0
536,"Hawaii",183762,0,0
579,"Chicago",122656,0,0
525,"New York",48760,0,0
397,"Las Vegas",113634,0,0
420,"Las Vegas",72171,0,0
629,"Las Vegas",148259,0,0
382,"Miami",34149,0,0
428,"New York",167707,0,0
360,"New York",171796,1,1
576,"Las Vegas",184505,0,0
636,"New York",78079,0,0
313,"Miami",181650,1,1
573,"Washington",40542,0,0
527,"Washington",138306,1,2
552,"Miami",44642,1,2
535,"Chicago",123459,1,4
420,"Miami",139505,1,5
476,"Washington",77983,0,0
547,"Washington",67470,0,0
588,"Las Vegas",77807,0,0
546,"Las Vegas",91373,1,2
401,"Miami",113533,0,0
525,"Miami",169370,1,5
210,"New York",66357,1,1
288,"Las Vegas",39496,0,0
366,"Las Vegas",97061,0,0
334,"Miami",157994,1,4
549,"Washington",61569,0,0
215,"New York",121670,1,1
214,"New York",126521,1,1
242,"New York",39976,1,4
219,"Chicago",131926,1,4
648,"Washington",183396,1,1
429,"Chicago",52510,0,0
463,"Miami",178420,1,4
447,"Miami",29430,0,0
369,"Las Vegas",93078,1,5
600,"Las Vegas",25086,0,0
480,"Chicago",84572,1,1
414,"Las Vegas",196801,1,5
223,"New York",64391,1,1
512,"Las Vegas",58652,0,0
279,"Las Vegas",179571,1,2
473,"Miami",143964,1,3
644,"New York",29805,0,0
547,"New York",156597,1,3
451,"Miami",48217,0,0
569,"New York",83384,0,0
450,"Hawaii",154779,1,1
241,"Las Vegas",81134,1,3
598,"Washington",197873,1,3
311,"Miami",77990,0,0
221,"New York",79385,1,4
569,"Miami",35349,1,5
565,"Miami",180732,1,2
207,"New York",58004,1,3
487,"Las Vegas",104417,1,4
202,"Washington",50044,0,0
240,"New York",66627,1,2
449,"Miami",78941,0,0
273,"New York",107296,1,5
431,"New York",83905,0,0
245,"Las Vegas",68808,1,4
364,"Las Vegas",110622,0,0
336,"Miami",137791,1,5
561,"Hawaii",96947,0,0
538,"Las Vegas",106921,0,0
598,"New York",138277,1,3
447,"New York",68693,0,0
578,"Miami",97162,0,0
216,"Miami",45894,1,1
393,"Chicago",121208,1,1
624,"Las Vegas",188437,1,1
420,"Las Vegas",132320,1,1
356,"Washington",45375,0,0
479,"Washington",73244,0,0
332,"Hawaii",192957,1,5
208,"Las Vegas",183487,1,3
358,"Hawaii",37900,1,2
271,"Las Vegas",137900,1,1
622,"New York",38296,0,0
554,"Hawaii",115254,1,3
441,"Miami",126251,0,0
469,"Miami",144110,1,3
222,"Las Vegas",80159,1,2
243,"Hawaii",43257,1,2
457,"Las Vegas",95054,0,0
606,"Miami",130370,1,5
649,"Las Vegas",100533,0,0
510,"Miami",165522,1,2
605,"Hawaii",156362,1,3
323,"New York",50071,1,5
347,"Hawaii",117865,0,0
427,"Las Vegas",55506,1,1
312,"Las Vegas",130405,1,4
437,"Miami",60916,0,0
482,"Hawaii",92385,1,1
372,"New York",182487,1,5
416,"Miami",69479,1,4
392,"Chicago",94624,1,3
395,"Miami",58582,1,3
398,"Hawaii",194431,1,3
211,"New York",93301,1,2
535,"Miami",48998,1,5
553,"Las Vegas",138057,0,0
579,"Las Vegas",48149,1,5
449,"New York",98936,1,1
519,"New York",46186,1,5
529,"Miami",80044,0,0
632,"Washington",72927,0,0
382,"Hawaii",54199,0,0
530,"Chicago",76084,0,0
487,"Las Vegas",45889,1,3
482,"Miami",162826,1,2
487,"Miami",67641,0,0
560,"Miami",95895,0,0
398,"Chicago",64642,1,5
401,"Washington",113800,1,3
437,"Miami",89306,1,1
546,"Las Vegas",124715,1,4
592,"Washington",190386,0,0
640,"Washington",89380,0,0
347,"New York",61186,0,0
388,"Hawaii",94914,0,0
637,"Las Vegas",78022,0,0
582,"New York",197175,1,3
582,"Washington",138404,1,1
429,"New York",90513,0,0
357,"Miami",172157,1,2
302,"Washington",195278,1,5
629,"Hawaii",196940,1,3
592,"Miami",122580,0,0
597,"Hawaii",57121,0,0
505,"New York",47858,0,0
633,"Las Vegas",131176,1,2
369,"Las Vegas",26979,0,0
334,"Las Vegas",56635,0,0
632,"Chicago",102336,0,0
522,"Washington",193002,1,3
214,"Washington",136334,1,3
412,"New York",175745,1,4
414,"Las Vegas",170575,1,3
335,"New York",55778,0,0
388,"Miami",142567,1,1
574,"Miami",198215,1,2
402,"Hawaii",83792,0,0
293,"Miami",115205,1,5
447,"Miami",39975,1,4
522,"Miami",41762,1,3
636,"Las Vegas",147047,1,2
253,"Las Vegas",178960,1,2
209,"Hawaii",170504,1,4
353,"Chicago",55828,0,0
583,"Las Vegas",28386,1,3
612,"Washington",39199,0,0
301,"Washington",69559,1,5
214,"Hawaii",152315,1,3
572,"Miami",71363,0,0
377,"Miami",28328,0,0
347,"Las Vegas",129540,1,1
251,"Washington",149326,0,0
563,"Miami",114145,0,0
365,"Hawaii",41775,1,5
385,"Miami",136400,0,0
295,"Hawaii",81640,1,4
322,"Las Vegas",191232,1,4
527,"Las Vegas",123614,1,1
249,"Las Vegas",133672,1,2
438,"Miami",199189,1,2
272,"Las Vegas",194897,1,3
268,"Washington",151330,1,3
361,"Las Vegas",78964,1,5
568,"Washington",127343,0,0
418,"Hawaii",158839,1,1
352,"Las Vegas",186599,1,3
513,"Miami",181095,1,2
261,"Hawaii",30120,0,0
411,"Washington",192525,1,3
452,"Hawaii",156245,1,1
601,"New York",151560,0,0
247,"Washington",89676,1,5
248,"Washington",139302,1,2
378,"Washington",184568,1,5
520,"Miami",38405,0,0
389,"Las Vegas",122790,1,3
569,"Chicago",134663,0,0
234,"Hawaii",137383,1,2
513,"Las Vegas",196000,1,2
490,"Hawaii",87841,1,1
402,"Hawaii",84384,1,3
431,"Washington",32055,0,0
338,"New York",36181,0,0
430,"New York",145763,1,2
236,"New York",169251,1,5
614,"Las Vegas",156230,1,5
228,"Washington",87798,1,4
584,"Miami",39742,0,0
541,"Las Vegas",29144,0,0
219,"Miami",73302,0,0
369,"Las Vegas",63140,1,3
215,"Washington",48170,1,3
229,"New York",26123,1,2
219,"Chicago",153616,1,2
514,"New York",79067,1,3
403,"Washington",136632,1,1
553,"New York",97961,0,0
449,"Miami",123503,0,0
207,"Chicago",95137,0,0
283,"Hawaii",120719,0,0
635,"Washington",175222,1,4
257,"Hawaii",180313,1,4
601,"Chicago",156849,0,0
405,"New York",74604,0,0
246,"Las Vegas",190589,1,2
439,"Hawaii",50151,1,2
295,"Las Vegas",192153,1,3
202,"Miami",181029,1,4
462,"New York",92323,0,0
573,"Las Vegas",173483,1,1
489,"Washington",153800,1,5
635,"Chicago",73552,1,1
253,"Washington",155283,1,5
486,"Las Vegas",44434,0,0
318,"Chicago",114082,1,5
202,"Hawaii",177447,1,4
650,"Miami",61226,1,2
392,"Washington",70146,1,2
572,"Miami",173848,0,0
322,"New York",81247,0,0
613,"Las Vegas",50717,0,0
267,"Miami",168692,1,4
296,"Miami",136154,1,2
608,"Las Vegas",119411,0,0
371,"Las Vegas",113066,1,4
229,"Washington",93077,1,1
240,"Washington",137090,1,1
323,"New York",122947,1,3
489,"Miami",74322,1,3
532,"Hawaii",63165,0,0
416,"Washington",149747,1,5
212,"Washington",63976,1,3
645,"Hawaii",144684,1,5
383,"Chicago",142675,1,2
369,"Miami",116688,1,4
381,"New York",198644,1,5
427,"Miami",70568,1,2
279,"Las Vegas",70937,1,1
278,"Miami",120498,1,2
377,"Chicago",45924,1,4
466,"Chicago",77909,0,0
534,"Chicago",191826,0,0
297,"Las Vegas",41062,1,5
379,"Miami",152964,1,2
267,"Washington",55859,0,0
398,"Miami",174616,1,1
406,"New York",55918,0,0
464,"Hawaii",133588,0,0
282,"Miami",44323,0,0
585,"Hawaii",119062,1,1
287,"Las Vegas",89667,0,0
452,"New York",55645,0,0
513,"Washington",126951,0,0
248,"Las Vegas",124071,1,1
588,"Washington",50350,0,0
642,"Miami",152340,0,0
563,"Chicago",180938,1,3
489,"Miami",59086,1,3
424,"Washington",27239,0,0
554,"Chicago",148698,1,1
441,"New York",57142,0,0
458,"Chicago",150165,1,5
301,"Miami",165146,1,3
512,"Miami",181704,0,0
477,"Miami",179052,0,0
292,"Hawaii",120695,1,2
578,"Las Vegas",136884,0,0
250,"New York",138129,1,3
274,"Washington",98373,0,0
601,"Miami",172106,1,3
579,"Las Vegas",183294,1,4
338,"Washington",183039,1,3
316,"Las Vegas",51226,1,1
437,"New York",29205,0,0
500,"Chicago",92454,1,1
575,"Miami",106885,1,1
237,"New York",36794,1,4
292,"New York",122189,1,3
456,"New York",136566,1,3
530,"Las Vegas",56414,0,0
607,"Las Vegas",89264,0,0
331,"Washington",139884,1,1
411,"Las Vegas",154278,1,1
328,"Las Vegas",56443,1,3
226,"Hawaii",167035,1,4
319,"New York",56033,0,0
627,"Chicago",177967,0,0
605,"Chicago",164611,0,0
293,"Las Vegas",115929,1,2
608,"Miami",68801,0,0
274,"New York",101901,1,2
612,"Hawaii",171612,1,5
321,"Hawaii",141921,1,2
524,"Chicago",92193,0,0
272,"Miami",177545,1,2
206,"Chicago",59622,0,0
460,"Hawaii",164786,1,5
524,"Miami",92098,1,3
484,"Las Vegas",90450,0,0
638,"Miami",92516,1,2
362,"Miami",34800,1,4
456,"New York",68568,1,4
558,"Miami",117919,1,3
212,"Washington",46474,1,2
502,"Hawaii",183768,1,1
596,"New York",27394,0,0
245,"Miami",178978,1,5
501,"Miami",129572,1,4
535,"New York",76304,1,4
329,"Chicago",115889,1,4
244,"Miami",40560,1,3
241,"New York",89448,0,0
410,"New York",196030,1,4
373,"Miami",57896,0,0
377,"New York",175118,0,0
511,"Las Vegas",43298,1,3
295,"Miami",61868,1,4
236,"Las Vegas",47948,0,0
591,"Miami",104364,0,0
385,"Washington",26697,1,2
430,"New York",98309,1,2
527,"Miami",25388,0,0
514,"Las Vegas",126538,1,2
283,"New York",115184,1,2
417,"Hawaii",167695,1,4
550,"Washington",73223,1,1
285,"Miami",63815,1,2
470,"Chicago",118031,0,0
524,"Las Vegas",109037,1,2
495,"New York",149592,1,1
296,"Hawaii",71144,1,1
451,"Washington",179614,1,5
561,"Hawaii",170769,1,1
219,"Miami",51424,1,5
646,"Las Vegas",192076,1,4
625,"Hawaii",90780,1,3
485,"Washington",71812,0,0
415,"Miami",140687,0,0
538,"New York",82589,1,5
642,"Miami",77190,0,0
501,"New York",146571,1,3
351,"New York",135676,1,1
603,"Miami",189310,1,3
392,"Washington",172819,1,4
248,"Chicago",150345,1,4
596,"Washington",144246,0,0
276,"Chicago",127332,1,4
626,"Miami",155860,1,3
438,"Washington",47313,0,0
312,"Washington",34119,1,1
414,"New York",25449,0,0
361,"New York",198333,1,2
256,"New York",37159,1,4
353,"New York",26557,1,4
218,"Chicago",29207,0,0
553,"New York",125439,0,0
343,"Las Vegas",139009,1,1
521,"Miami",84626,1,1
628,"Las Vegas",112599,0,0
336,"Hawaii",113040,0,0
644,"Hawaii",109822,0,0
270,"Miami",28706,0,0
559,"Miami",162383,1,3
452,"New York",167099,1,3
224,"Hawaii",101806,1,1
414,"Miami",64840,1,1
548,"Las Vegas",184450,1,2
572,"Washington",198873,0,0
333,"New York",70599,1,1
236,"Washington",137040,1,4
448,"Hawaii",115003,1,5
516,"New York",192606,1,3
538,"Chicago",104429,1,3
577,"New York",131252,0,0
628,"Chicago",36687,0,0
502,"Hawaii",36357,0,0
449,"Washington",183138,1,2
274,"Chicago",168980,1,5
308,"Washington",33011,1,3
245,"Washington",79637,1,5
550,"Hawaii",196901,0,0
582,"Las Vegas",179450,1,3
557,"Miami",81263,1,5
641,"Miami",29407,0,0
568,"Miami",107873,1,1
252,"Hawaii",57051,1,3
593,"New York",128066,1,4
494,"Las Vegas",156841,1,4
476,"New York",72975,1,1
268,"Hawaii",28569,0,0
278,"Washington",189462,1,5
286,"Hawaii",74104,1,4
449,"Las Vegas",90809,1,4
552,"Washington",199472,1,1
218,"New York",151264,1,3
268,"Hawaii",42657,0,0
594,"Miami",85806,0,0
265,"Washington",118724,1,2
512,"Washington",37871,1,3
578,"Miami",68839,0,0
541,"Las Vegas",33910,0,0
342,"New York",123089,0,0
454,"Hawaii",30366,0,0
381,"Miami",75448,1,1
204,"Hawaii",173750,1,3
422,"Miami",140403,1,5
322,"Miami",85328,1,2
318,"Las Vegas",153676,1,4
572,"Las Vegas",127548,1,1
529,"Miami",35469,0,0
376,"Las Vegas",89769,1,3
417,"Miami",151633,0,0
559,"Miami",114589,0,0
420,"Washington",34329,0,0
278,"Las Vegas",182094,1,2
557,"New York",64338,0,0
471,"Washington",164179,1,3
452,"Washington",182387,1,4
331,"Miami",184285,1,1
502,"New York",116708,0,0
316,"Miami",154313,0,0
236,"Miami",196858,1,2
392,"New York",168077,0,0
412,"Las Vegas",159120,1,2
631,"New York",45015,0,0
368,"Hawaii",192322,1,5
456,"New York",56774,0,0
500,"Hawaii",31918,0,0
465,"New York",57048,0,0
451,"Washington",79703,1,5
625,"New York",42785,0,0
441,"New York",60367,1,3
374,"Las Vegas",72680,1,5
406,"Miami",186139,1,1
514,"Miami",109440,0,0
219,"Las Vegas",76251,1,2
306,"Miami",92555,1,4
551,"Washington",95596,1,2
561,"Washington",175868,1,4
369,"Washington",85441,0,0
240,"Las Vegas",144680,1,2
375,"Washington",48274,0,0
415,"Hawaii",63283,0,0
289,"Washington",178828,1,2
592,"New York",79134,1,4
476,"New York",84037,1,3
609,"New York",177268,1,1
612,"Las Vegas",175376,0,0
409,"Las Vegas",33433,0,0
400,"New York",79814,1,2
204,"Washington",87937,1,5
488,"New York",138603,1,5
628,"New York",85649,0,0
234,"Washington",67699,1,1
320,"Hawaii",71878,0,0
280,"New York",35405,1,1
544,"Washington",113220,0,0
333,"Las Vegas",107649,1,5
220,"Hawaii",34159,1,4
571,"Chicago",92885,1,5
347,"Miami",44946,1,4
449,"New York",65847,1,1
627,"Hawaii",173800,0,0
420,"Hawaii",53849,1,4
485,"Miami",183285,1,1
345,"Miami",33049,0,0
485,"Chicago",41260,0,0
230,"Washington",115007,1,5
567,"New York",67080,0,0
497,"New York",75374,1,1
239,"Washington",146518,1,5
580,"Las Vegas",168342,1,1
431,"Washington",152609,0,0
